user_id,item_id,rating,timestamp
592,276,5,1997-12-20 09:00:01
466,24,4,1998-03-19 05:25:59
532,368,3,1998-02-28 01:56:31
62,275,4,1997-11-12 22:05:25
551,328,5,1998-04-17 01:13:04
234,357,4,1998-04-11 22:26:13
145,246,4,1998-02-25 09:12:26
829,286,4,1998-03-29 20:44:31
567,434,5,1997-12-18 06:19:57
615,70,4,1997-11-13 19:21:55
920,272,3,1998-01-08 00:35:01
174,124,5,1998-02-03 13:56:08
345,1047,4,1998-01-16 22:57:37
234,1463,5,1998-04-11 22:26:13
228,137,1,1998-03-08 20:24:22
393,1185,3,1998-03-12 18:50:06
496,186,4,1997-10-05 15:32:38
128,97,3,1997-11-19 19:35:25
18,175,4,1997-11-21 16:40:31
886,194,3,1997-10-05 06:02:45
798,143,5,1997-09-30 17:04:21
56,79,4,1998-04-15 21:38:23
934,67,4,1998-03-29 17:42:53
308,21,3,1998-02-17 18:38:49
933,181,2,1997-09-21 15:01:40
248,172,4,1998-01-11 16:09:52
264,1355,4,1998-01-30 01:40:17
831,12,5,1998-03-31 14:31:27
593,692,3,1998-01-30 20:55:24
445,1277,2,1998-03-29 19:45:36
195,1418,4,1998-04-05 07:50:46
437,234,4,1997-11-21 20:07:31
178,540,3,1998-02-05 11:34:44
500,699,3,1998-01-04 00:58:43
378,582,5,1998-03-12 01:13:52
486,823,4,1997-11-18 17:49:07
682,53,2,1998-02-26 18:58:39
280,1217,5,1998-04-04 15:09:04
159,1092,2,1997-12-01 15:22:24
176,129,3,1998-01-29 04:33:11
11,723,5,1998-04-06 23:17:17
336,173,5,1997-10-25 05:33:57
279,702,4,1997-09-26 21:36:00
796,511,4,1998-04-15 21:35:55
311,732,4,1998-01-09 17:06:57
200,515,5,1998-01-06 23:29:41
721,268,4,1997-10-18 01:07:11
271,425,2,1998-01-26 21:14:35
804,56,3,1997-11-13 17:16:11
830,432,3,1998-04-02 23:57:54
474,168,3,1998-02-19 22:34:30
121,1266,4,1998-03-31 23:50:50
862,45,4,1997-11-12 03:18:41
544,338,2,1998-01-14 16:41:02
435,85,4,1998-01-07 00:27:20
178,271,4,1997-12-22 20:43:15
665,473,4,1998-01-08 20:21:22
796,1012,3,1998-04-15 17:14:26
843,473,2,1997-11-13 19:26:33
463,1009,3,1997-10-20 22:20:47
883,403,5,1998-04-04 13:36:39
537,387,4,1998-01-28 23:57:40
683,754,3,1998-04-22 22:29:44
901,204,5,1997-10-17 23:35:07
620,769,4,1998-03-15 18:48:26
383,425,4,1998-03-29 17:39:41
87,783,4,1997-11-18 18:21:19
282,343,4,1997-12-09 21:28:59
625,22,3,1998-03-30 13:01:39
59,931,2,1998-02-23 03:13:30
794,455,4,1998-03-27 21:43:06
497,413,3,1997-11-12 19:18:12
378,432,4,1997-11-24 00:38:58
423,744,4,1998-04-01 01:54:15
710,301,3,1997-12-14 01:36:47
901,523,4,1997-10-17 23:53:20
553,607,4,1997-11-19 14:18:27
701,313,4,1998-04-01 16:02:01
712,622,4,1997-09-20 04:38:13
244,179,5,1997-11-27 04:10:33
543,210,3,1997-10-01 16:06:07
279,393,1,1997-09-26 22:48:13
361,673,4,1997-11-13 17:14:46
903,1048,4,1998-03-27 20:51:46
530,487,4,1998-01-02 23:42:37
782,1173,2,1998-04-02 06:57:10
72,405,3,1997-11-20 14:32:26
372,574,4,1997-10-14 22:59:17
177,568,3,1997-11-21 16:48:35
345,381,4,1998-01-16 23:31:45
843,443,4,1997-11-13 17:48:17
312,241,3,1998-04-04 14:20:55
370,193,4,1997-11-13 15:32:48
804,662,4,1997-11-13 17:33:33
774,563,1,1998-02-27 05:38:03
7,644,5,1998-03-31 13:41:25
764,819,3,1997-10-07 16:52:39
468,293,5,1997-09-26 13:26:35
360,663,4,1997-11-24 07:18:08
795,636,3,1997-12-27 20:14:21
174,747,5,1998-02-03 13:48:49
721,878,3,1997-10-18 01:19:58
181,151,2,1997-11-08 04:21:06
748,176,5,1997-11-13 20:59:33
922,476,1,1998-04-01 18:26:07
542,121,2,1998-02-03 18:59:41
171,272,5,1998-03-27 21:40:35
555,288,3,1997-11-19 17:54:56
851,676,3,1997-10-01 18:18:07
312,520,5,1998-04-04 13:57:34
372,561,5,1997-10-14 22:52:14
464,260,2,1997-11-01 03:27:39
64,652,2,1997-11-12 20:13:10
653,984,4,1998-01-10 05:07:28
264,813,4,1998-01-30 01:15:52
885,523,3,1998-01-25 07:29:17
293,815,2,1998-03-03 06:05:22
833,194,3,1997-09-24 20:44:00
181,877,2,1997-11-08 04:01:08
360,1134,3,1997-11-24 07:07:41
618,418,3,1998-03-31 01:37:40
671,562,5,1998-01-05 21:39:25
617,446,2,1998-01-03 01:06:30
102,596,2,1998-01-02 13:39:12
26,304,4,1998-03-31 12:40:11
537,268,4,1998-01-28 23:04:07
478,357,5,1998-03-08 20:25:24
921,820,3,1997-11-13 00:18:48
95,139,4,1997-11-26 19:24:10
833,522,2,1997-09-23 18:23:59
206,308,2,1998-02-22 20:40:49
655,521,3,1998-02-14 03:28:20
436,111,4,1998-02-18 03:16:13
328,1483,4,1998-04-21 21:57:05
942,496,5,1998-03-30 18:37:23
13,403,2,1997-12-17 22:21:11
532,51,5,1998-02-28 03:09:25
15,455,1,1997-11-13 21:18:34
881,356,3,1997-10-11 03:11:17
470,475,4,1997-11-10 16:16:08
543,479,4,1997-09-21 18:23:28
2,273,4,1998-02-27 03:54:07
452,173,4,1997-09-26 08:09:10
318,376,3,1998-01-11 05:58:34
284,682,3,1998-01-20 20:48:42
634,333,4,1997-12-01 20:10:52
563,255,5,1997-11-26 01:08:48
178,214,1,1997-12-22 21:59:45
334,151,4,1998-04-02 19:22:05
762,709,3,1997-11-05 08:46:34
101,278,2,1997-10-18 01:05:37
500,383,3,1998-01-04 01:31:07
424,688,2,1997-11-30 03:07:08
555,489,5,1997-11-19 21:37:35
286,771,2,1997-10-22 15:45:19
721,317,4,1997-10-18 04:11:12
195,982,2,1997-10-26 03:09:10
389,412,3,1997-11-21 05:12:50
406,121,5,1997-11-14 20:43:19
627,655,4,1997-11-14 18:02:16
582,473,3,1997-12-24 11:14:22
128,531,4,1997-11-19 19:11:25
394,508,4,1997-11-30 10:49:38
648,444,3,1998-01-15 17:01:19
178,265,5,1997-12-22 21:33:14
257,1022,2,1997-11-14 22:49:24
286,658,5,1997-10-22 15:19:03
314,717,3,1997-10-26 18:32:49
716,47,3,1997-11-17 19:40:06
864,729,4,1998-03-03 01:37:15
459,815,4,1997-11-15 03:05:02
663,985,3,1998-03-10 01:26:50
826,768,3,1998-01-25 01:07:22
54,118,4,1997-12-01 00:56:53
269,1011,4,1998-04-01 15:57:26
321,9,4,1997-11-13 17:01:12
741,28,3,1998-03-27 17:05:39
847,763,1,1997-11-06 00:25:14
320,976,2,1998-01-14 03:46:07
693,229,2,1997-09-28 21:50:35
524,186,3,1998-01-12 19:56:35
541,110,4,1998-01-03 22:21:54
753,898,4,1998-04-01 03:12:44
667,475,5,1998-03-27 21:44:11
621,271,5,1997-11-22 19:23:53
20,118,4,1997-11-16 08:20:42
184,1,4,1998-03-14 20:34:12
606,531,5,1997-11-30 21:09:48
320,288,4,1998-01-14 03:24:37
904,288,4,1997-11-17 02:51:49
751,94,3,1998-03-07 19:29:24
368,413,1,1998-03-13 10:04:14
561,371,1,1998-01-26 10:10:26
84,385,4,1997-12-30 03:49:57
494,294,4,1997-11-14 20:49:53
3,339,3,1998-03-07 02:19:01
13,38,3,1997-12-17 22:32:54
292,135,4,1997-12-02 23:35:01
820,313,5,1998-02-20 06:08:54
164,298,3,1998-03-09 00:03:55
618,282,3,1998-03-31 01:21:29
305,163,3,1998-02-01 09:33:47
829,515,4,1997-12-09 20:20:03
435,123,2,1998-01-07 00:38:29
756,234,3,1997-09-21 08:18:44
694,23,3,1997-10-01 17:45:26
553,423,3,1997-11-19 14:10:55
595,330,4,1998-02-08 06:53:39
90,855,5,1998-03-31 22:35:52
648,357,2,1998-01-12 18:08:54
805,385,1,1997-12-09 19:11:33
28,196,4,1997-12-12 19:48:01
508,1153,4,1998-01-02 19:19:57
518,120,3,1997-10-14 10:16:58
387,42,4,1998-02-03 04:35:48
160,100,5,1997-10-13 18:23:43
320,586,3,1998-01-14 03:43:32
660,542,2,1998-03-29 20:04:47
916,223,4,1997-11-29 22:54:47
424,292,4,1997-11-30 03:07:08
537,466,4,1998-01-28 23:45:49
48,480,4,1997-11-13 15:24:13
478,238,3,1998-03-08 20:26:58
350,286,5,1997-12-17 07:55:37
296,315,5,1998-01-07 18:05:51
933,52,3,1997-09-21 15:02:41
938,15,2,1998-03-31 15:03:35
318,1014,2,1998-01-11 05:01:59
567,511,2,1997-12-18 06:15:01
788,561,3,1997-11-30 06:17:06
757,939,4,1998-02-26 04:31:38
221,174,4,1997-09-26 03:45:14
770,300,5,1997-10-04 13:26:52
846,101,4,1998-01-04 21:28:56
374,279,4,1997-11-24 17:57:13
108,748,3,1997-11-18 19:01:02
401,678,3,1998-03-27 20:52:16
724,347,4,1998-01-02 16:14:30
124,7,4,1998-03-19 06:07:25
503,69,4,1997-11-24 15:01:19
842,754,1,1998-03-30 00:37:31
208,402,4,1997-12-26 04:01:13
776,523,4,1998-04-03 18:42:17
505,742,4,1998-03-08 05:16:02
736,246,4,1997-11-05 05:48:49
387,2,4,1998-02-03 05:19:55
354,419,4,1998-03-30 00:29:15
222,679,2,1997-12-02 10:47:58
326,468,3,1997-11-18 17:52:52
743,300,4,1997-12-04 23:14:27
196,94,3,1997-12-04 16:16:12
360,257,4,1997-11-24 06:55:15
642,258,3,1998-01-24 00:31:05
790,926,2,1998-01-10 20:03:18
234,872,2,1998-03-27 21:20:27
655,143,4,1998-02-15 06:12:56
177,69,1,1997-11-21 16:51:28
292,24,4,1997-12-02 23:14:41
452,491,4,1997-09-26 08:05:00
653,195,5,1997-11-06 22:08:20
655,604,4,1998-03-04 04:05:25
718,240,1,1997-12-28 22:51:07
480,615,4,1998-03-29 21:49:45
665,475,3,1998-01-08 20:12:29
660,515,2,1998-03-29 19:23:11
545,689,4,1997-11-19 00:12:42
327,498,4,1998-02-18 16:37:40
660,362,2,1998-03-29 18:53:05
750,306,4,1997-11-13 18:31:17
798,694,3,1997-09-26 19:55:18
885,685,3,1998-01-25 08:07:51
554,68,2,1997-10-09 03:48:27
815,835,3,1997-11-05 01:44:29
463,410,1,1998-03-22 01:31:26
632,651,5,1997-11-13 22:22:18
771,294,4,1998-02-05 01:02:27
661,197,4,1997-10-05 01:12:55
542,195,3,1998-02-03 18:58:14
916,4,4,1997-11-29 22:59:55
889,461,3,1997-11-22 06:45:59
374,1218,2,1997-12-05 03:10:26
11,211,3,1998-04-06 23:23:23
505,1063,3,1998-03-08 05:18:54
422,448,4,1997-11-17 05:21:25
537,14,4,1998-01-28 23:28:28
835,132,5,1998-03-27 21:13:52
455,257,4,1997-11-09 21:08:53
426,641,4,1997-11-13 17:25:31
294,689,3,1998-03-07 03:32:59
764,411,3,1997-10-07 17:01:08
934,420,4,1998-03-29 17:11:09
190,276,4,1998-03-27 21:20:32
566,234,3,1997-12-09 06:49:08
637,338,4,1997-12-23 18:14:48
316,197,4,1997-11-30 01:43:47
451,327,4,1997-11-08 18:09:40
542,432,5,1998-02-03 19:02:32
411,182,3,1998-03-27 21:47:58
532,1092,2,1998-02-28 01:53:58
490,222,3,1997-09-28 06:11:43
13,305,4,1997-12-07 17:13:31
870,466,4,1997-11-05 13:49:49
239,300,1,1998-03-06 10:01:53
346,211,4,1997-09-22 17:14:35
881,478,4,1997-10-11 02:40:12
938,1283,3,1998-03-31 15:13:10
828,904,3,1998-04-03 15:45:16
23,109,3,1997-09-20 19:41:06
234,546,1,1998-03-30 03:17:31
635,333,5,1997-11-07 04:58:05
863,272,5,1998-03-07 16:41:50
330,699,5,1997-10-11 05:17:12
360,25,4,1997-11-24 07:06:49
587,260,4,1998-04-18 03:48:04
444,916,3,1998-04-07 20:03:23
455,423,5,1997-11-09 21:44:22
301,154,4,1997-12-14 05:13:45
437,180,4,1997-11-21 19:17:48
465,588,4,1997-12-31 01:23:00
601,1135,2,1997-10-08 22:52:21
707,632,4,1998-01-31 22:57:06
235,692,4,1998-03-11 22:33:15
940,1137,3,1998-01-27 17:19:37
291,592,3,1997-09-21 09:41:35
416,36,2,1997-11-07 05:16:49
383,223,3,1998-03-29 17:38:57
108,294,4,1997-11-18 19:01:02
70,625,3,1998-01-07 05:35:16
311,58,3,1998-01-09 16:49:30
758,191,5,1997-12-13 01:17:33
233,133,5,1997-10-24 02:49:24
642,120,3,1998-01-31 00:24:16
280,176,3,1998-04-04 14:33:46
499,215,4,1998-01-23 23:51:15
406,633,5,1997-12-18 16:14:44
405,1194,1,1998-01-23 09:03:21
7,611,3,1998-03-31 13:32:41
716,399,3,1997-11-17 20:10:14
916,230,3,1997-11-29 23:12:57
192,1405,5,1997-12-06 00:17:36
586,23,2,1998-01-06 03:51:14
561,425,4,1998-01-26 09:46:40
639,237,1,1998-03-30 06:28:16
76,811,4,1997-12-20 08:25:23
109,871,2,1997-11-26 19:25:50
203,993,3,1997-11-25 05:15:19
207,642,3,1997-10-04 18:51:56
312,429,5,1998-04-04 14:09:11
886,92,3,1997-10-05 06:04:41
201,370,1,1998-01-06 19:21:46
82,133,4,1997-11-05 22:36:50
494,498,4,1997-11-14 21:00:46
479,226,3,1997-11-13 22:48:00
223,276,4,1998-04-02 20:35:24
250,144,4,1997-10-29 02:27:39
312,434,3,1998-04-04 14:14:23
920,350,4,1998-01-08 00:39:13
698,606,2,1998-02-01 20:59:30
181,933,1,1997-11-08 04:17:55
655,559,2,1998-02-14 16:16:05
637,283,2,1997-12-23 19:03:42
449,1404,5,1997-11-24 22:33:21
186,550,4,1997-11-08 21:19:45
550,892,2,1997-12-29 20:08:39
890,200,4,1997-12-17 23:50:33
343,238,4,1997-10-09 13:44:07
301,133,4,1997-12-14 05:25:42
201,699,3,1998-01-07 02:36:50
405,958,1,1998-01-23 09:59:50
738,64,4,1997-09-27 09:04:52
417,774,4,1997-11-16 02:51:47
686,435,5,1997-11-14 22:15:58
114,483,4,1997-12-04 18:30:46
454,612,3,1997-12-12 20:55:45
62,188,3,1997-11-12 22:27:18
108,275,5,1997-11-18 19:02:19
279,554,1,1997-09-26 22:50:31
864,476,2,1998-03-03 02:41:57
489,1280,3,1998-04-01 16:20:53
265,284,4,1997-09-27 00:38:09
862,202,5,1997-11-12 03:17:04
361,737,4,1997-11-13 17:12:59
669,191,3,1998-04-14 10:38:30
437,1267,4,1997-11-21 19:45:28
450,846,3,1997-12-18 18:58:44
327,255,3,1998-02-17 20:05:11
901,393,5,1997-10-17 23:42:18
524,705,3,1998-01-12 19:53:38
487,216,4,1997-12-31 01:08:04
575,182,3,1997-10-29 18:04:55
210,211,5,1998-02-17 15:44:57
642,769,5,1998-01-26 19:28:23
870,462,4,1997-10-01 04:24:20
7,541,2,1998-03-31 14:31:02
805,679,4,1997-12-09 19:14:14
771,69,5,1997-11-27 19:40:06
889,240,3,1997-11-22 05:40:46
167,733,2,1998-04-16 14:54:13
839,130,3,1997-10-02 00:43:49
770,477,4,1997-10-04 13:37:39
870,328,3,1997-09-23 21:33:30
87,68,3,1997-11-18 18:01:14
5,388,2,1997-11-10 21:54:58
64,125,2,1998-03-12 21:54:38
342,319,4,1997-09-23 03:06:42
883,116,5,1998-04-04 12:26:26
344,1137,3,1998-01-15 21:22:19
6,496,4,1997-12-31 20:45:55
388,816,4,1998-02-02 17:40:48
10,482,4,1997-10-26 18:07:42
577,196,5,1997-11-25 16:12:37
305,282,3,1998-02-01 09:03:26
408,689,3,1998-03-12 05:20:45
507,147,5,1998-03-15 12:46:37
207,476,2,1998-01-09 22:52:23
452,210,4,1997-09-29 19:37:32
437,239,4,1997-11-21 19:45:29
926,300,3,1998-02-24 20:20:23
896,79,5,1998-02-11 00:53:04
58,501,2,1998-01-09 00:20:20
43,137,4,1997-10-04 14:34:16
814,218,3,1998-01-21 19:30:30
856,327,4,1998-04-02 03:57:58
62,191,5,1997-11-12 22:26:53
600,269,4,1998-02-26 00:03:08
421,98,5,1998-04-10 20:50:58
522,430,5,1997-10-16 00:21:54
807,471,4,1998-04-17 01:10:16
270,257,4,1997-10-15 22:23:43
805,403,4,1997-12-09 19:14:46
192,118,2,1997-12-06 00:25:32
370,176,4,1997-11-13 15:33:37
265,756,4,1997-09-27 00:36:14
274,255,2,1997-11-07 23:32:59
390,331,2,1997-11-16 15:22:03
805,519,4,1997-12-09 20:08:15
457,546,2,1997-12-17 21:24:20
618,471,3,1998-03-31 01:50:41
246,572,3,1998-01-16 03:58:47
298,486,3,1998-01-07 14:24:23
840,100,5,1998-03-29 20:26:06
679,288,4,1998-01-09 02:24:20
773,90,4,1998-02-27 00:34:03
508,474,5,1998-01-02 21:43:50
707,486,3,1998-01-31 23:01:02
344,678,2,1998-01-14 21:29:25
299,95,3,1998-03-10 03:47:34
650,270,4,1998-03-31 18:29:19
585,1558,5,1998-03-30 18:34:53
102,685,3,1998-03-02 01:24:36
508,153,3,1998-01-02 21:42:09
707,482,3,1998-01-31 22:33:52
448,327,2,1998-04-06 18:46:07
405,567,2,1998-01-23 09:41:14
429,199,5,1997-12-17 19:13:26
940,200,3,1998-01-27 17:26:56
854,603,4,1997-12-22 18:00:00
783,288,3,1998-01-09 06:11:14
269,177,5,1998-04-01 16:46:54
542,693,4,1998-02-03 19:16:35
817,1,4,1997-09-21 04:23:55
344,478,4,1998-01-15 21:53:30
347,127,5,1997-12-09 07:27:14
298,261,4,1998-01-06 22:46:45
450,566,4,1997-12-17 15:52:08
699,50,3,1997-11-07 05:51:15
712,969,4,1997-09-20 04:30:50
406,705,4,1997-11-13 18:32:15
58,100,5,1998-01-09 00:09:13
921,151,3,1997-11-13 00:13:14
393,812,3,1998-03-10 18:37:01
889,943,3,1997-11-22 06:01:52
151,709,5,1997-11-14 16:26:18
168,763,2,1998-01-08 19:33:53
808,271,3,1998-01-04 21:33:22
312,357,5,1998-04-04 14:09:47
430,164,3,1997-10-19 01:58:43
506,186,4,1997-09-21 20:51:02
201,340,5,1998-01-06 18:21:27
834,300,3,1998-03-25 21:12:14
391,100,4,1997-10-21 02:10:05
83,122,1,1998-02-03 19:35:01
327,239,3,1998-02-18 16:28:36
541,378,5,1998-01-03 22:01:48
804,504,3,1997-11-13 18:07:24
192,108,4,1997-12-06 00:32:19
53,258,4,1997-11-13 17:37:34
441,1,5,1998-03-27 21:51:08
784,321,3,1998-03-31 23:34:09
201,432,3,1998-01-06 18:28:32
322,318,4,1998-02-12 20:11:20
727,1303,2,1998-01-02 04:02:17
561,693,3,1998-01-26 09:57:00
733,296,2,1997-11-14 19:21:05
727,188,3,1998-01-02 03:27:59
655,265,3,1998-02-14 17:28:34
13,576,3,1997-12-17 22:34:36
16,945,4,1997-10-24 18:52:38
864,55,4,1998-03-03 01:04:05
800,304,3,1998-02-16 16:19:47
535,1,3,1997-11-15 18:14:23
887,409,4,1997-12-06 03:29:31
699,277,3,1997-11-07 05:58:39
608,337,4,1997-11-24 20:23:02
210,953,3,1998-02-17 17:44:48
664,518,4,1997-10-10 22:58:10
467,246,5,1997-11-14 18:35:34
655,658,3,1998-02-14 03:32:10
417,58,3,1997-11-16 02:25:40
694,606,4,1997-10-01 17:33:09
293,642,3,1998-03-03 06:33:24
214,127,4,1998-04-02 18:49:46
87,765,3,1997-11-18 18:16:46
864,1248,3,1998-03-03 02:20:28
593,73,2,1997-10-01 02:10:07
758,527,5,1997-12-13 01:39:29
536,1118,2,1997-12-17 12:12:56
588,588,4,1998-03-16 04:48:12
348,473,3,1998-02-03 16:32:40
47,340,5,1997-11-13 16:37:58
224,778,1,1998-02-21 23:34:17
916,157,4,1997-11-29 23:10:11
291,383,2,1997-09-24 07:38:19
95,219,4,1997-11-26 19:30:58
864,294,4,1997-10-30 02:43:01
663,276,3,1998-03-10 01:13:55
232,165,4,1998-02-27 03:27:16
398,97,4,1997-10-01 15:55:48
332,1090,5,1998-02-24 22:48:28
417,692,4,1997-11-16 02:42:12
269,124,5,1998-04-01 15:56:05
525,106,2,1997-12-02 18:22:18
880,625,4,1997-11-22 23:55:33
292,282,4,1997-12-02 23:17:41
159,932,3,1997-11-26 15:17:44
406,153,3,1997-11-13 18:25:22
388,678,4,1998-02-02 17:54:22
903,479,4,1998-03-27 21:06:33
83,407,1,1998-03-29 14:42:12
614,255,5,1997-11-13 23:35:19
530,483,3,1998-01-02 23:54:08
936,1160,5,1998-02-07 06:43:15
940,168,3,1998-01-27 17:19:57
642,249,5,1998-01-24 01:20:05
499,516,4,1998-01-23 23:52:52
156,178,5,1998-02-22 22:16:17
380,217,2,1998-01-22 14:41:33
290,168,3,1997-11-25 16:10:04
587,888,3,1998-04-18 03:52:43
526,346,3,1998-01-24 22:44:20
825,290,4,1997-11-28 22:24:29
303,709,5,1997-11-14 00:40:21
92,8,5,1997-09-30 21:15:59
400,258,5,1998-01-24 21:11:56
694,241,3,1997-10-01 17:44:37
429,570,4,1997-12-17 19:37:14
318,208,4,1998-01-11 05:14:24
474,183,5,1998-02-19 21:43:39
380,732,4,1998-01-22 14:17:26
694,526,5,1997-10-01 18:10:31
745,1,2,1997-11-21 14:33:29
330,70,4,1997-10-11 05:07:50
230,176,4,1997-11-25 19:17:25
67,105,4,1997-09-27 17:01:23
102,313,3,1998-02-09 18:16:24
660,101,3,1998-03-29 19:54:03
82,81,3,1997-11-05 22:47:39
379,178,5,1997-11-28 18:30:11
5,95,4,1997-10-01 15:52:48
152,97,5,1997-12-18 20:06:58
937,100,3,1997-10-13 18:58:00
197,403,3,1998-04-01 05:53:58
344,111,4,1998-01-15 21:29:27
756,95,3,1997-09-21 08:07:38
393,485,2,1998-02-17 20:17:50
790,1077,3,1998-01-18 20:50:19
450,1203,3,1997-12-17 15:48:43
621,53,4,1997-09-22 21:41:36
234,130,1,1998-04-11 23:09:54
887,243,1,1997-12-06 03:19:30
148,588,4,1997-10-21 01:56:58
7,172,4,1998-03-31 13:29:25
92,619,4,1997-09-30 17:28:07
830,790,1,1998-04-06 21:51:16
85,842,3,1997-12-24 20:35:04
92,98,5,1997-09-30 20:55:34
95,1222,2,1997-11-26 19:30:02
428,272,5,1998-01-27 23:27:31
693,288,2,1998-01-05 04:40:03
606,88,4,1997-11-30 21:48:53
488,746,4,1998-03-30 21:36:11
105,340,3,1998-03-06 19:57:25
294,823,3,1997-10-25 22:56:30
754,286,3,1997-11-13 19:55:47
430,100,5,1997-10-19 01:46:10
543,513,4,1997-09-21 17:30:35
68,405,3,1997-10-16 04:01:58
453,732,3,1997-10-22 23:08:15
898,683,3,1998-02-24 04:32:55
451,269,2,1997-11-08 18:10:47
921,929,1,1997-11-13 00:15:42
280,755,2,1998-04-04 14:47:58
620,101,2,1998-03-15 18:54:29
328,572,3,1998-01-17 15:07:38
472,930,5,1997-10-04 15:35:17
739,100,5,1998-02-07 04:23:03
932,709,4,1998-03-30 09:49:55
655,242,4,1998-02-14 02:53:15
534,118,4,1997-10-25 19:32:15
845,313,4,1998-01-21 19:02:54
216,928,3,1997-11-22 21:10:26
645,177,4,1998-04-08 16:34:34
96,318,5,1998-01-10 03:30:57
664,151,4,1997-10-29 02:25:12
579,603,5,1997-12-01 04:53:26
345,305,4,1998-01-15 21:41:23
1,57,5,1997-11-03 07:34:19
500,1010,4,1998-01-03 22:11:23
234,462,4,1998-04-08 23:57:20
627,53,4,1997-11-14 18:18:24
198,1014,2,1998-01-07 20:52:10
360,735,5,1997-11-24 07:20:59
533,824,1,1997-11-12 20:22:40
145,1057,1,1997-09-26 10:55:12
592,652,4,1997-12-24 09:41:07
514,531,3,1997-09-26 21:18:54
731,662,3,1998-01-30 18:00:09
592,195,4,1997-12-24 09:31:03
374,637,4,1997-12-15 04:13:57
318,8,4,1998-01-11 05:13:36
65,582,3,1997-11-11 02:51:42
380,709,4,1998-01-22 14:16:43
707,949,3,1998-01-31 22:53:11
712,202,4,1997-09-20 04:33:51
11,69,3,1998-04-06 23:11:10
303,174,5,1997-11-14 00:15:23
109,222,4,1997-11-26 16:57:51
404,243,3,1998-01-03 01:21:05
370,607,5,1997-11-13 15:32:48
751,596,4,1998-03-05 21:37:32
320,825,4,1998-01-14 03:45:50
468,170,4,1997-09-26 19:10:56
255,258,4,1997-12-27 09:36:46
280,609,4,1998-04-04 14:47:58
711,475,5,1997-10-07 00:54:33
279,88,1,1997-12-15 00:42:34
109,168,3,1997-11-26 20:55:34
13,896,5,1998-03-27 22:12:25
159,15,5,1997-11-25 19:26:12
870,318,5,1997-09-23 21:41:05
313,525,5,1998-03-27 15:45:25
505,98,4,1998-03-08 05:09:52
627,528,4,1997-11-14 18:04:22
733,273,4,1997-11-14 19:26:43
536,69,5,1997-12-17 11:58:58
660,228,3,1998-03-29 19:36:33
442,67,3,1997-12-29 09:50:28
14,174,5,1998-03-26 03:01:34
138,151,4,1997-11-08 21:09:49
60,185,4,1997-12-28 16:31:22
358,855,3,1998-03-30 14:51:04
465,300,3,1997-12-31 00:53:21
699,930,2,1997-11-28 05:52:24
102,219,2,1998-03-02 01:45:49
271,188,2,1998-01-26 21:11:27
405,1179,1,1998-01-23 09:28:10
454,293,4,1997-12-12 20:40:38
526,690,3,1998-01-24 22:45:10
880,1151,3,1997-11-22 02:57:34
533,408,4,1997-11-24 20:21:56
554,8,4,1997-10-11 06:15:26
747,409,1,1998-03-01 06:26:35
495,568,1,1998-02-28 03:08:14
667,9,5,1998-03-27 21:40:31
656,245,1,1998-04-11 18:24:44
671,1073,3,1998-01-04 21:36:21
125,340,1,1998-04-17 17:54:19
474,1020,3,1998-02-19 22:16:13
215,88,3,1998-04-01 13:11:17
94,458,4,1998-04-04 20:38:26
926,340,4,1998-02-24 20:20:23
328,343,3,1998-01-17 13:40:52
608,1172,5,1997-11-24 20:50:36
354,173,3,1998-03-30 00:23:14
37,210,4,1997-11-30 18:50:10
921,538,4,1998-01-13 06:35:11
30,82,4,1997-09-24 00:16:57
345,736,3,1998-01-16 23:21:37
406,531,3,1997-11-13 18:24:35
184,606,5,1998-03-14 22:14:47
301,176,4,1997-12-14 05:02:54
838,168,5,1998-02-09 23:24:38
178,679,4,1997-12-22 21:42:24
500,45,4,1998-01-04 00:36:10
343,1039,5,1997-10-09 13:44:49
429,184,4,1997-12-17 19:17:40
804,425,4,1997-11-13 17:37:23
347,371,1,1997-12-09 08:05:15
321,32,3,1997-11-13 17:05:16
76,258,3,1997-09-23 15:06:46
882,95,4,1997-11-18 18:19:15
634,21,2,1997-10-01 18:14:28
190,930,2,1998-03-27 23:55:16
738,147,3,1997-09-27 08:59:24
378,1400,3,1997-11-20 20:18:08
234,498,5,1998-04-08 23:38:19
164,313,5,1998-03-08 23:54:44
933,175,4,1997-09-21 15:07:24
588,645,5,1998-03-16 05:01:28
276,876,3,1998-01-23 06:41:57
943,204,3,1998-02-28 04:11:57
573,276,3,1998-01-26 19:46:04
262,1014,5,1997-11-19 17:52:34
296,121,5,1998-01-07 18:11:29
151,1299,4,1997-11-14 21:37:03
370,238,4,1997-11-13 15:36:09
293,1220,2,1998-03-03 06:45:52
847,290,4,1997-11-06 00:18:43
627,942,2,1997-11-14 18:00:08
502,895,4,1998-01-02 00:52:50
479,475,1,1997-11-13 22:27:08
782,1390,3,1998-04-02 06:53:48
927,210,5,1997-11-10 20:48:57
314,99,4,1997-10-26 17:53:11
365,125,3,1998-03-31 00:29:12
409,89,5,1997-12-03 00:05:39
54,333,5,1997-11-30 22:25:45
378,387,4,1997-11-20 20:07:32
125,323,3,1998-04-17 18:02:04
123,319,4,1997-11-17 23:27:00
486,864,3,1997-11-18 17:44:01
60,493,5,1997-12-28 16:19:54
29,480,4,1997-12-22 20:19:49
